SIDO,VISIT_AREA_NM,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean
제주특별자치도,노형수퍼마켙,제주시,해안동,3.0,85.26315789473684,4.526315789473684,0.0526315789473684,1.263157894736842,4.0
제주특별자치도,사라봉,제주시,건입동,1.0,60.0,4.1,0.2,0.4,4.1
제주특별자치도,한림공원,제주시,한림읍,1.0,86.66666666666667,4.277777777777778,0.1666666666666666,1.6111111111111112,3.9444444444444446
제주특별자치도,오설록티뮤지엄 서광차밭,서귀포시,안덕면,1.0,30.0,4.0,0.3333333333333333,1.6666666666666667,4.0
제주특별자치도,디아넥스 온천,서귀포시,안덕면,6.0,100.0,4.0,0.3333333333333333,1.3333333333333333,4.0
제주특별자치도,어승생,제주시,해안동,1.0,75.0,4.5,0.0,2.5,4.5
제주특별자치도,걸쇠오름,제주시,연동,1.0,60.0,3.5,0.5,1.0,3.5
제주특별자치도,제주도립미술관,제주시,연동,3.0,40.0,4.666666666666667,0.0,0.3333333333333333,4.666666666666667
제주특별자치도,브릭캠퍼스 제주,제주시,노형동,3.0,78.0,4.6,0.0,3.8,4.4
제주특별자치도,어영공원,제주시,용담삼동,1.0,45.0,4.583333333333333,0.1666666666666666,1.0,4.416666666666667
제주특별자치도,빛의 벙커,서귀포시,성산읍,3.0,66.0,4.0,0.0,1.2,4.2
제주특별자치도,너븐숭이4.3기념관,제주시,조천읍,2.0,30.0,3.2,0.2,1.2,2.6
제주특별자치도,아라리오뮤지엄 탑동시네마,제주시,삼도이동,3.0,66.0,4.2,0.0,0.2,3.6
제주특별자치도,성산포항,서귀포시,성산읍,1.0,40.0,4.0,0.0,1.0,3.6666666666666665
제주특별자치도,황우치해변,서귀포시,안덕면,1.0,130.0,3.333333333333333,0.3333333333333333,1.0,3.333333333333333
제주특별자치도,제주커피박물관 바움,서귀포시,성산읍,2.0,45.0,4.0,0.0,1.0,4.0
제주특별자치도,제주중문관광단지,서귀포시,중문동,1.0,45.0,3.0,0.0,0.0,3.0
제주특별자치도,삼다공원,제주시,연동,1.0,30.0,4.0,0.0,1.0,3.5
제주특별자치도,한림항,제주시,한림읍,7.0,42.0,4.4,0.4,1.0,4.4
제주특별자치도,제스토리,서귀포시,법환동,4.0,40.0,3.0,0.0,1.0,3.0
제주특별자치도,도구리알,서귀포시,대정읍,1.0,30.0,4.75,0.25,1.25,4.75
제주특별자치도,한라산1100고지,서귀포시,색달동,1.0,47.5,4.5,0.5833333333333334,1.4166666666666667,4.583333333333333
제주특별자치도,이승이오름,서귀포시,남원읍,1.0,90.0,4.571428571428571,0.2857142857142857,1.0,4.285714285714286
제주특별자치도,법화사,서귀포시,하원동,2.0,50.0,5.0,0.0,1.3333333333333333,5.0
제주특별자치도,수산저수지,제주시,애월읍,1.0,50.0,3.6666666666666665,0.3333333333333333,1.0,3.6666666666666665
제주특별자치도,돌염전,제주시,애월읍,1.0,38.18181818181818,3.636363636363636,0.0,1.5454545454545454,3.4545454545454546
제주특별자치도,한라산국립공원 관음사탐방로,제주시,오라이동,1.0,500.0,4.666666666666667,0.5,1.0,4.333333333333333
제주특별자치도,소길별하,제주시,애월읍,2.0,60.0,4.2,0.0,1.0,3.6
제주특별자치도,모퉁이옷장,제주시,삼도이동,4.0,30.0,3.0,0.0,0.5,2.0
제주특별자치도,하도해변,제주시,구좌읍,1.0,60.0,4.0,0.0,0.6666666666666666,4.0
제주특별자치도,아침미소목장,제주시,월평동,1.0,80.0,3.6666666666666665,0.0,1.6666666666666667,3.6666666666666665
제주특별자치도,태흥1리쉼터,서귀포시,남원읍,1.0,45.0,3.0,0.0,1.5,3.5
제주특별자치도,모슬포항,서귀포시,대정읍,1.0,30.0,4.0,0.3333333333333333,1.6666666666666667,4.0
제주특별자치도,녹차동굴,서귀포시,표선면,1.0,30.0,3.5,0.0,0.5,3.5
제주특별자치도,선녀와나무꾼 테마공원,제주시,조천읍,6.0,60.0,3.6666666666666665,0.0,1.0,3.333333333333333
제주특별자치도,드르쿰다in성산,서귀포시,성산읍,6.0,90.0,4.0,0.0,1.6666666666666667,3.6666666666666665
제주특별자치도,쇠소깍수상레저 전통테우,서귀포시,하효동,5.0,75.0,4.0,0.0,2.5,3.5
제주특별자치도,싱계물공원,제주시,한경면,1.0,68.18181818181819,4.363636363636363,0.1818181818181818,1.7272727272727273,4.363636363636363
제주특별자치도,알뜨르비행장,서귀포시,대정읍,2.0,36.0,4.4,0.2,1.0,4.2
제주특별자치도,수월봉전망대,제주시,한경면,1.0,50.0,4.166666666666667,0.3333333333333333,1.3333333333333333,4.166666666666667
제주특별자치도,사려니숲길 붉은오름 입구,서귀포시,표선면,1.0,93.75,4.5,0.25,1.125,4.125
제주특별자치도,김녕리도대불,제주시,구좌읍,2.0,45.0,4.5,0.0,2.0,4.0
제주특별자치도,한림수협위판장,제주시,한림읍,4.0,45.0,4.5,0.5,1.5,4.5
제주특별자치도,에코그린리조트,제주시,한림읍,5.0,60.0,4.5,1.0,2.5,4.5
제주특별자치도,산지등대,제주시,건입동,2.0,75.0,5.0,0.0,1.5,5.0
제주특별자치도,ICC제주국제컨벤션센터,서귀포시,중문동,3.0,225.0,4.25,0.5,4.875,4.25
제주특별자치도,하모해변,서귀포시,대정읍,1.0,30.0,2.6666666666666665,0.0,1.0,2.6666666666666665
제주특별자치도,섭지코지전망대,서귀포시,성산읍,7.0,30.0,4.5,0.0,1.0,4.5
