SIDO,VISIT_AREA_NM,GUNGU,EUPMYEON,VISIT_AREA_TYPE_CD,RESIDENCE_TIME_MIN_mean,RCMDTN_INTENTION_mean,REVISIT_YN_mean,TRAVEL_COMPANIONS_NUM_mean,REVISIT_INTENTION_mean
경기,오오우키친,수원시,팔달구,11.0,37.5,2.75,0.0,0.25,2.5
경기,보영만두 북문본점,수원시,장안구,11.0,34.285714285714285,4.285714285714286,0.1428571428571428,0.8571428571428571,4.142857142857143
인천,푸라닭치킨 인천송도랜드마크점,연수구,송도동,11.0,90.0,4.0,0.0,3.5,4.0
경기,아빠곰탕 가평설악점,가평군,설악면,11.0,45.0,4.5,0.5,2.5,4.5
서울,키친마이야르,강남구,신사동,11.0,45.0,5.0,0.0,0.5,5.0
서울,목란,서대문구,연희동,11.0,60.0,4.5,0.5,1.5,4.5
인천,포레스트아웃팅스 송도점,연수구,옥련동,11.0,120.0,3.8333333333333335,0.0,1.5,3.8333333333333335
경기,백소정 부천역점,부천시,심곡동,11.0,60.0,5.0,0.5,0.5,5.0
서울,공차 서울역점,중구,봉래동2가,11.0,45.0,3.5,0.0,1.0,3.5
서울,멘텐,중구,충무로2가,11.0,75.0,4.5,0.0,0.5,4.0
서울,블루보틀 광화문 카페,종로구,서린동,11.0,30.0,4.0,0.0,1.0,3.0
서울,다만프레르 SFC점,중구,무교동,11.0,50.0,4.666666666666667,0.0,1.0,4.0
서울,스시코하루,영등포구,여의도동,11.0,60.0,5.0,0.0,1.0,5.0
서울,소금집 델리 안국,종로구,계동,11.0,40.0,5.0,0.0,1.0,5.0
서울,원조남산왕돈까스,중구,예장동,11.0,30.0,3.0,0.3333333333333333,2.6666666666666665,3.0
서울,롯데리아 김포국제공항국내선청사4층점,강서구,공항동,11.0,45.0,3.5,0.25,2.0,3.75
서울,설빙 석촌호수동호점,송파구,송파동,11.0,90.0,3.5,0.0,1.5,3.5
서울,모센즈스위트,마포구,서교동,11.0,45.0,4.5,0.5,2.0,3.5
서울,청와옥 을지로3가 직영점,중구,을지로3가,11.0,52.5,4.25,0.25,1.5,4.25
서울,델리카한스 롯데호텔서울,중구,을지로1가,11.0,60.0,4.0,1.0,0.0,4.0
서울,스타벅스 더종로R점,종로구,공평동,11.0,30.0,4.0,0.6666666666666666,1.6666666666666667,4.0
경기,백년손님,안산시,단원구,11.0,48.0,3.4,0.2,2.6,3.4
경기,이곡둑길153,가평군,북면,11.0,60.0,2.5,0.0,1.5,2.5
경기,포포팩토리,가평군,가평읍,11.0,45.0,3.5,0.0,1.0,4.0
인천,엠클리프,중구,덕교동,11.0,90.0,4.75,0.25,1.5,4.75
서울,우래옥 본점,중구,주교동,11.0,75.0,4.333333333333333,0.1666666666666666,1.1666666666666667,4.166666666666667
서울,미미면가 본점,강남구,신사동,11.0,60.0,3.0,0.0,1.5,2.5
경기,소문난이동갈비,포천시,이동면,11.0,75.0,3.5,0.0,1.0,2.5
대구,온기정,수성구,두산동,11.0,70.0,4.333333333333333,0.0,0.6666666666666666,4.333333333333333
대구,면담,중구,남일동,11.0,30.0,3.0,0.0,1.0,3.0
서울,소리숲카페,성동구,성수동2가,11.0,60.0,4.0,0.0,0.0,4.0
경기,랩오브 파리바게뜨,성남시,분당구,11.0,45.0,4.5,0.0,1.0,4.5
강원,에이엠브레드,강릉시,견소동,11.0,60.0,4.0,0.0,1.0,4.0
강원,폴앤메리버거 강문점,강릉시,강문동,11.0,60.0,2.5,0.0,1.5,3.0
서울,진주회관,중구,서소문동,11.0,30.0,5.0,0.0,0.5,4.5
인천,뻘다방,옹진군,영흥면,11.0,75.0,4.75,0.0,0.75,4.25
경기,강민주의들밥,이천시,마장면,11.0,60.0,3.5,0.5,1.5,4.0
경기,앳더팔당,남양주시,조안면,11.0,90.0,5.0,0.0,1.0,5.0
경기,스타벅스 더양평DTR,양평군,양평읍,11.0,54.0,4.4,0.2,1.2,4.2
경기,나랏님이천쌀밥 본관,이천시,사음동,11.0,60.0,4.0,0.5,1.0,4.0
경기,동동국수 본점,광주시,곤지암읍,11.0,60.0,5.0,0.0,2.0,4.666666666666667
경기,라뷰베이커리,양평군,강하면,11.0,90.0,4.5,0.0,5.0,4.5
인천,해당화집,중구,덕교동,11.0,60.0,4.5,0.0,1.0,4.5
인천,마시안제빵소,중구,덕교동,11.0,70.0,3.6666666666666665,0.0,1.6666666666666667,3.6666666666666665
경기,박승광해물칼국수 서종직영점,양평군,서종면,11.0,80.0,5.0,0.3333333333333333,1.6666666666666667,5.0
경기,팔당초계국수 본점,남양주시,와부읍,11.0,36.0,3.2,0.2,1.2,3.2
경기,나인블럭 뷰팔당점,남양주시,와부읍,11.0,90.0,4.5,0.5,2.0,4.5
서울,스타벅스 송파KT점,송파구,신천동,11.0,150.0,3.5,0.0,10.0,3.5
경기,라온숨,남양주시,화도읍,11.0,150.0,5.0,0.0,0.5,4.0
인천,조양방직,강화군,강화읍,11.0,75.0,4.5,0.25,2.25,4.25
강원,테라로사 커피공장 강릉본점,강릉시,구정면,11.0,64.28571428571429,4.142857142857143,0.5,1.5,3.928571428571429
서울,카페노티드 잠실,송파구,송파동,11.0,30.0,4.5,0.5,3.0,4.0
서울,소피텔 앰배서더 서울,송파구,신천동,11.0,60.0,5.0,0.0,2.0,5.0
서울,또보겠지떡볶이집 호호시스터점,마포구,서교동,11.0,45.0,5.0,0.5,1.5,5.0
경기,등나무가,가평군,청평면,11.0,75.0,4.0,0.0,1.0,4.0
경기,프롬밀크,가평군,가평읍,11.0,30.0,3.0,0.0,1.5,3.0
경기,사트레봉 청평호수점,가평군,설악면,11.0,50.0,3.0,0.0,2.0,2.6666666666666665
경기,원조양평해장국,양평군,양평읍,11.0,45.0,2.5,0.0,2.0,2.5
인천,키토빵앗간,연수구,송도동,11.0,30.0,4.5,0.0,0.5,4.5
인천,연경 차이나타운본점,중구,북성동3가,11.0,50.0,4.333333333333333,0.0,0.6666666666666666,4.0
서울,컴포즈커피 양천신곡점,양천구,신월동,11.0,60.0,4.0,1.0,0.0,4.0
경기,스타벅스 남이섬점,가평군,가평읍,11.0,45.0,4.166666666666667,0.1666666666666666,1.8333333333333333,4.166666666666667
경기,조무락닭갈비,가평군,가평읍,11.0,45.0,4.0,0.0,3.0,4.0
서울,소바식당 성수점,성동구,성수동2가,11.0,60.0,4.0,0.0,1.0,3.5
서울,부부식당,종로구,동숭동,11.0,90.0,3.6666666666666665,0.0,0.6666666666666666,4.0
인천,전티마이쌀국수,중구,운서동,11.0,45.0,4.5,0.0,1.5,4.5
서울,페메종,송파구,신천동,11.0,120.0,5.0,0.5,1.0,5.0
서울,태극당,중구,장충동2가,11.0,45.0,4.5,0.5,1.0,4.5
서울,피자덕후 피자힙,강남구,신사동,11.0,75.0,2.5,0.0,3.0,3.0
서울,청담집,강남구,청담동,11.0,60.0,3.0,0.5,2.5,3.0
서울,광화문국밥 본점,중구,정동,11.0,45.0,3.5,0.0,0.0,4.0
서울,진미평양냉면,강남구,논현동,11.0,30.0,5.0,0.0,1.0,5.0
경북,황남샌드,경주시,황남동,11.0,45.0,3.5,0.0,0.5,4.5
서울,팀호완 삼성점,강남구,삼성동,11.0,75.0,4.0,0.0,0.5,3.5
경북,최영화빵,경주시,황오동,11.0,40.0,4.0,1.0,0.6666666666666666,3.6666666666666665
강원,테라로사 사천점,강릉시,사천면,11.0,54.0,4.2,0.0,2.0,3.8
서울,궤도,종로구,필운동,11.0,45.0,5.0,0.0,1.0,4.5
서울,맥심플랜트,용산구,한남동,11.0,60.0,3.5,0.0,0.5,3.5
서울,팀호완 잠실점,송파구,잠실동,11.0,45.0,4.0,0.0,1.5,4.5
인천,신포닭강정 본점,중구,신포동,11.0,45.0,4.0,0.0,0.5,4.0
인천,미투,중구,북성동1가,11.0,105.0,4.5,0.5,1.0,4.5
경기,둘레길숯불닭갈비,가평군,가평읍,11.0,60.0,4.5,0.0,2.0,4.5
경기,더플래츠,가평군,상면,11.0,75.0,4.5,0.0,3.5,4.0
인천,을왕리300도씨해물갈비,중구,을왕동,11.0,60.0,5.0,0.0,1.5,4.0
경기,두메막국수,가평군,가평읍,11.0,40.0,4.0,0.0,1.0,4.0
서울,오제제,중구,태평로1가,11.0,100.0,4.833333333333333,0.3333333333333333,0.8333333333333334,4.666666666666667
서울,이문설농탕,종로구,견지동,11.0,40.0,4.0,0.3333333333333333,1.6666666666666667,3.6666666666666665
서울,대림창고,성동구,성수동2가,11.0,80.0,3.6666666666666665,0.3333333333333333,2.333333333333333,4.0
경기,윤쉐프정직한제빵소,양주시,만송동,11.0,45.0,4.0,0.0,2.0,4.0
경기,망향비빔국수 궁평본점,연천군,청산면,11.0,30.0,3.333333333333333,0.3333333333333333,2.0,3.333333333333333
서울,리에제와플더뷰,중구,태평로2가,11.0,75.0,4.5,0.0,0.5,4.25
서울,아키비스트,종로구,효자동,11.0,60.0,4.5,0.5,0.5,4.5
서울,런던베이글뮤지엄 안국점,종로구,계동,11.0,47.142857142857146,4.214285714285714,0.0714285714285714,1.0714285714285714,4.142857142857143
서울,새들러하우스,강남구,신사동,11.0,60.0,5.0,0.3333333333333333,0.6666666666666666,4.0
서울,블루보틀 성수 카페,성동구,성수동1가,11.0,30.0,5.0,0.0,2.0,4.5
서울,마일스톤커피,강남구,신사동,11.0,60.0,4.5,0.0,1.0,4.0
서울,당도,마포구,망원동,11.0,40.0,4.0,0.3333333333333333,0.6666666666666666,4.0
서울,콩카페 롯데백화점 잠실점,송파구,잠실동,11.0,45.0,2.0,0.0,1.0,2.0
경기,진미통닭,수원시,팔달구,11.0,71.53846153846153,4.076923076923077,0.2307692307692307,1.0,3.8461538461538463
서울,스타벅스 서울역사점,중구,봉래동2가,11.0,30.0,5.0,1.0,2.0,5.0
서울,서가앤쿡 KTX서울역사점,중구,봉래동2가,11.0,60.0,4.5,0.0,1.0,4.5
인천,97도씨 해물칼국수 영종본점,중구,중산동,11.0,60.0,4.666666666666667,0.0,1.3333333333333333,4.0
서울,잔상,마포구,연남동,11.0,90.0,4.0,0.0,1.5,4.0
서울,헤비스테이크 안국역점,종로구,재동,11.0,45.0,4.5,0.0,1.5,4.5
서울,스타벅스 레스케이프호텔R점,중구,회현동1가,11.0,60.0,4.0,0.0,1.5,4.0
서울,청키면가 무교점,중구,다동,11.0,30.0,3.0,0.0,1.0,2.5
서울,원조누드치즈김밥,종로구,예지동,11.0,30.0,5.0,0.0,2.5,5.0
서울,프릳츠 원서점,종로구,원서동,11.0,90.0,4.5,0.0,1.0,4.0
서울,웨스틴조선서울 아리아,중구,소공동,11.0,52.5,5.0,1.0,2.5,5.0
서울,스타벅스 을지로한국빌딩점,중구,을지로2가,11.0,60.0,4.5,0.0,1.0,3.5
인천,쉐라톤그랜드 인천호텔 22층 클럽라운지,연수구,송도동,11.0,30.0,5.0,0.5,2.0,5.0
인천,쉐라톤그랜드인천호텔 피스트,연수구,송도동,11.0,60.0,5.0,0.5,2.0,5.0
경기,커피하겐나,안산시,단원구,11.0,75.0,5.0,0.5,1.0,5.0
서울,황생가칼국수,종로구,소격동,11.0,66.0,3.8,0.0,1.0,3.4
경기,포도밭할머니칼국수전문점,안산시,단원구,11.0,50.0,3.6666666666666665,0.3333333333333333,2.333333333333333,3.333333333333333
경기,카페로아,시흥시,정왕동,11.0,45.0,4.0,0.5,1.0,3.5
서울,명동교자 본점,중구,명동2가,11.0,45.0,4.0,0.2,0.8,3.9
경기,연돈볼카츠 부천중동점,부천시,중동,11.0,30.0,4.0,0.0,1.0,4.0
전남,김밥세상,순천시,조곡동,11.0,50.0,3.333333333333333,0.0,2.0,3.0
전남,남녘들밥상,순천시,풍덕동,11.0,60.0,4.8,0.0,1.0,4.8
서울,진작다이닝,성동구,성수동1가,11.0,50.0,3.6666666666666665,0.0,1.0,3.6666666666666665
서울,얼스어스 서촌점,종로구,청운동,11.0,75.0,4.5,0.0,0.0,4.5
서울,하이디라오 명동점,중구,을지로2가,11.0,80.0,4.0,0.0,1.3333333333333333,4.0
충북,메밀마당 충주중앙탑본점,충주시,중앙탑면,11.0,45.0,4.0,0.0,1.5,4.5
충북,탑뷰카페,충주시,중앙탑면,11.0,45.0,3.5,0.0,0.5,4.0
경기,박승광 최강해물손칼국수 본점,김포시,장기동,11.0,60.0,5.0,0.0,1.5,5.0
경북,황남비빔밥,경주시,황남동,11.0,47.142857142857146,4.428571428571429,0.0,1.7142857142857142,4.0
경기,나무아래오후N 2호점,가평군,상면,11.0,60.0,4.0,0.0,1.0,4.0
경기,삼동소바,용인시,기흥구,11.0,75.0,4.5,0.5,4.0,4.5
경기,오름,동두천시,탑동동,11.0,105.0,4.0,0.0,0.5,4.0
경기,LX22베이커리카페,가평군,설악면,11.0,90.0,4.0,0.0,2.0,3.5
서울,카페골목숲,종로구,삼청동,11.0,45.0,3.5,0.0,1.0,3.5
경기,소노휴양평 빠띠오,양평군,양평읍,11.0,45.0,4.5,0.0,3.0,4.5
경기,옥천냉면황해식당 본점,양평군,옥천면,11.0,30.0,4.0,1.0,2.0,4.5
경기,니드썸레스트,가평군,가평읍,11.0,30.0,3.5,0.0,1.5,3.5
경기,하늘천따지,여주시,연양동,11.0,75.0,5.0,0.0,2.5,5.0
서울,인사동쭈꾸미,종로구,재동,11.0,45.0,3.5,0.0,1.0,3.5
경기,산정호수 빵명장,포천시,영북면,11.0,48.0,3.6,0.0,2.2,3.6
서울,청수정,종로구,삼청동,11.0,45.0,2.0,0.0,2.0,2.0
경기,어로프슬라이스피스,용인시,처인구,11.0,150.0,4.5,0.0,1.0,4.5
서울,알페도,용산구,이태원동,11.0,52.5,3.25,0.25,0.5,2.25
서울,삼청동수제비,종로구,삼청동,11.0,60.0,3.8333333333333335,0.0,0.8333333333333334,3.6666666666666665
서울,몰또 이탈리안 에스프레소바 앤 테라스,중구,명동1가,11.0,40.0,4.333333333333333,0.0,1.0,3.6666666666666665
서울,유즈라멘 만리동점,중구,만리동1가,11.0,75.0,4.0,0.0,0.5,5.0
경기,르봉뺑,가평군,가평읍,11.0,30.0,4.5,0.0,2.0,4.5
경기,남이섬안반지닭갈비 1호점,가평군,가평읍,11.0,60.0,4.333333333333333,0.1666666666666666,1.5,4.333333333333333
서울,카페노티드 여의도IFC점,영등포구,여의도동,11.0,30.0,5.0,0.0,0.5,5.0
서울,로봇김밥 김포공항점,강서구,공항동,11.0,30.0,4.0,0.0,1.0,4.0
경기,닭갈비타운,가평군,가평읍,11.0,60.0,4.5,0.0,2.5,4.5
서울,일미집,용산구,후암동,11.0,60.0,5.0,0.0,1.0,4.5
인천,띠오데산타바바라 멕시칸타코&그릴,연수구,송도동,11.0,75.0,4.5,0.0,1.0,4.0
서울,허니즉석떡볶이 광화문본점,종로구,신문로1가,11.0,60.0,4.0,0.0,1.0,4.0
서울,좋은씨앗,종로구,관훈동,11.0,60.0,4.5,0.0,1.0,5.0
서울,폴바셋 광화문점,종로구,중학동,11.0,52.5,3.75,0.25,0.5,3.75
인천,마니산산채,강화군,화도면,11.0,45.0,5.0,0.0,0.5,5.0
인천,바닷가소나무 본점,중구,덕교동,11.0,45.0,4.0,0.0,0.5,4.0
서울,진작,중구,저동2가,11.0,70.0,4.333333333333333,0.0,0.6666666666666666,3.6666666666666665
서울,버거보이 성수낙낙점,성동구,성수동2가,11.0,60.0,4.0,0.0,0.5,4.5
경기,코지앤레이지,가평군,청평면,11.0,45.0,4.5,0.5,1.5,4.5
인천,할리스 인천한옥마을점,연수구,송도동,11.0,45.0,3.5,0.0,2.0,3.0
경기,말똥도넛 파주점,파주시,신촌동,11.0,30.0,3.333333333333333,0.0,0.6666666666666666,3.0
경기,언칼국수 금촌본점,파주시,금촌동,11.0,45.0,1.5,0.0,1.0,2.0
인천,봄날,강화군,길상면,11.0,45.0,4.5,0.0,1.5,4.5
인천,금문도,강화군,강화읍,11.0,50.0,4.0,0.0,1.0,3.6666666666666665
경기,두물머리연핫도그,양평군,양서면,11.0,30.0,5.0,0.6666666666666666,1.3333333333333333,5.0
경기,사랑채,가평군,가평읍,11.0,75.0,2.5,0.0,1.5,2.5
서울,스타벅스 광화문점,종로구,세종로,11.0,75.0,4.5,0.0,0.0,4.5
서울,어니언컴퍼니,성동구,성수동2가,11.0,90.0,3.5,0.0,2.0,3.5
경기,카페로쥬,성남시,분당구,11.0,60.0,4.5,0.0,0.5,4.0
경기,허브아일랜드 아테네홀 레스토랑,포천시,신북면,11.0,60.0,4.0,0.0,1.6666666666666667,3.6666666666666665
인천,신승반점 본점,중구,북성동2가,11.0,45.0,3.75,0.25,2.25,3.5
인천,희소식,강화군,선원면,11.0,60.0,4.0,0.0,0.5,3.5
경기,카페여주,여주시,강천면,11.0,75.0,5.0,0.5,0.5,5.0
인천,양자강,중구,을왕동,11.0,45.0,3.75,0.25,1.5,3.75
인천,청춘조개 월미도직영점,중구,북성동1가,11.0,135.0,4.0,0.0,3.0,4.0
서울,서울앵무새,성동구,성수동1가,11.0,45.0,3.5,0.5,2.5,4.0
경기,카페이음,수원시,팔달구,11.0,75.0,5.0,0.0,0.5,4.5
경기,이나경송탄부대찌개,수원시,팔달구,11.0,60.0,5.0,0.0,0.8,4.8
강원,순두부젤라또 2호점,강릉시,견소동,11.0,38.57142857142857,3.7142857142857135,0.1428571428571428,1.1428571428571428,3.857142857142857
강원,동화가든 본점,강릉시,초당동,11.0,69.47368421052632,3.631578947368421,0.2105263157894736,1.2105263157894737,3.526315789473684
경기,유일닭강정,가평군,가평읍,11.0,30.0,3.0,0.0,2.0,2.6666666666666665
경기,동기간,가평군,가평읍,11.0,75.0,3.5,0.0,1.0,3.0
서울,할리스 김포공항점,강서구,공항동,11.0,40.0,3.6666666666666665,0.0,2.0,3.6666666666666665
인천,보광호,강화군,길상면,11.0,75.0,4.0,0.5,1.0,3.5
경기,양평신내서울해장국,광명시,하안동,11.0,40.0,4.0,0.6666666666666666,0.3333333333333333,4.0
경기,용문막국수,양평군,용문면,11.0,30.0,2.0,0.0,1.0,2.5
서울,퍼프x오지코스트,마포구,연남동,11.0,75.0,4.5,0.0,2.0,4.5
경기,홍라드,수원시,팔달구,11.0,60.0,4.5,0.0,1.0,4.5
경기,삐에스몽테제빵소,수원시,권선구,11.0,45.0,3.5,0.0,1.0,4.0
경기,하우스베이커리,양평군,서종면,11.0,60.0,3.0,0.0,1.0,2.0
경기,로마경양식,수원시,팔달구,11.0,75.0,4.5,0.0,0.5,5.0
경기,도이창커피농장,수원시,팔달구,11.0,30.0,5.0,0.0,0.5,5.0
서울,남산골산채집,중구,예장동,11.0,60.0,5.0,0.0,3.0,5.0
서울,명동교자 분점,중구,명동2가,11.0,30.0,4.0,0.5,1.5,4.0
서울,오레노라멘 송파점,송파구,송파동,11.0,45.0,5.0,0.0,2.0,5.0
경기,태화산명가,광주시,곤지암읍,11.0,75.0,5.0,0.0,1.5,5.0
서울,팔레드신,중구,회현동1가,11.0,60.0,2.5,0.0,0.5,2.0
서울,해목,강남구,논현동,11.0,67.5,4.5,0.25,1.0,4.5
서울,마포곱창타운,마포구,동교동,11.0,120.0,3.0,0.0,1.5,3.0
인천,선녀풍 2호점,중구,을왕동,11.0,30.0,5.0,0.0,1.0,5.0
서울,독립밀방 서울역점,중구,봉래동2가,11.0,75.0,4.5,0.0,3.5,4.0
경기,도선재,가평군,청평면,11.0,75.0,4.5,0.0,2.5,4.5
경기,차이홍,파주시,문발동,11.0,45.0,4.5,0.5,2.0,4.0
서울,스타벅스 마곡웰튼,강서구,마곡동,11.0,75.0,4.0,0.0,1.0,4.5
인천,전라도대왕조개구이랑칼국수,중구,북성동1가,11.0,90.0,5.0,0.0,0.0,5.0
경기,레드브릿지,파주시,광탄면,11.0,70.0,3.6666666666666665,0.0,0.3333333333333333,3.333333333333333
경기,아티장베이커스 파주점,파주시,광탄면,11.0,60.0,4.0,0.0,0.5,4.0
인천,럭키차이나,중구,북성동3가,11.0,40.0,3.333333333333333,0.0,1.0,2.6666666666666665
인천,카페오라,중구,을왕동,11.0,75.0,3.75,0.25,1.75,3.25
서울,한입소반,용산구,청파동3가,11.0,30.0,3.0,0.0,1.0,3.0
경기,라띠에라,광명시,하안동,11.0,45.0,4.5,0.5,0.0,4.5
경기,몽쥬이에,광주시,남한산성면,11.0,75.0,5.0,0.0,1.0,5.0
경기,가평가보자순대국밥,가평군,가평읍,11.0,45.0,4.5,0.0,1.5,4.5
서울,익선애뜻,종로구,익선동,11.0,50.0,4.333333333333333,0.0,0.6666666666666666,4.0
서울,카페노티드 종각하이커,중구,다동,11.0,45.0,5.0,0.0,0.5,5.0
경기,동동국수집,남양주시,와부읍,11.0,45.0,4.0,0.5,1.5,4.0
서울,삼백집 경복궁역점,종로구,적선동,11.0,40.0,2.333333333333333,0.0,0.3333333333333333,2.333333333333333
인천,바다의시간,중구,중산동,11.0,60.0,4.5,0.0,0.5,4.5
서울,브루클린커피 대학로점,종로구,동숭동,11.0,45.0,3.0,0.0,0.5,3.0
서울,비스타워커힐서울 피자힐,광진구,광장동,11.0,60.0,5.0,0.5,1.5,5.0
서울,그랜드워커힐서울 더뷔페,광진구,광장동,11.0,84.0,4.4,0.4,1.6,4.2
서울,크래프트루,종로구,익선동,11.0,75.0,5.0,0.0,0.5,5.0
강원,인경화이트하우스,철원군,갈말읍,11.0,60.0,5.0,0.0,2.5,4.5
서울,해피클럽,중구,산림동,11.0,30.0,4.0,0.0,0.5,4.0
인천,네스트호텔 플라츠,중구,운서동,11.0,75.0,5.0,0.0,2.0,4.5
서울,시골집,중구,인현동2가,11.0,45.0,3.5,0.0,0.5,4.5
서울,을지로만선호프,중구,을지로3가,11.0,120.0,4.0,0.0,0.5,4.5
서울,상하이,송파구,잠실동,11.0,50.0,3.6666666666666665,0.3333333333333333,2.0,3.6666666666666665
경기,물레방아,화성시,서신면,11.0,45.0,4.5,0.0,1.0,4.0
서울,소소하게 삼청,종로구,사간동,11.0,45.0,3.5,0.0,0.5,3.0
경기,카페퍼르,포천시,가산면,11.0,30.0,2.0,0.0,1.5,1.5
인천,마시랑카페,중구,덕교동,11.0,105.0,5.0,0.5,1.5,5.0
경기,방일해장국 설악점,가평군,설악면,11.0,60.0,3.5,0.5,2.5,3.5
경기,대봉통닭,수원시,팔달구,11.0,70.0,3.6666666666666665,0.0,1.0,3.6666666666666665
경기,가비가배,포천시,영북면,11.0,36.0,4.2,0.0,1.8,4.0
경기,망향비빔국수 포천직영점,포천시,설운동,11.0,30.0,4.0,0.0,0.5,4.0
서울,아재커피 북촌점,종로구,계동,11.0,45.0,4.0,0.0,0.5,4.0
인천,고래해물칼국수,중구,중산동,11.0,60.0,4.0,0.0,0.6666666666666666,3.6666666666666665
인천,온센 본점,중구,송학동3가,11.0,45.0,5.0,0.0,0.0,5.0
충북,호수로1010,충주시,종민동,11.0,45.0,4.5,0.0,1.0,4.5
경기,정지영커피로스터즈 화홍문점,수원시,팔달구,11.0,42.0,3.8,0.2,0.6,3.4
경기,서울페이스트리 행궁점,수원시,팔달구,11.0,50.0,3.333333333333333,0.0,0.6666666666666666,3.0
경기,카자구루마,수원시,팔달구,11.0,52.5,4.75,0.0,0.75,4.25
경기,팔레센트,수원시,팔달구,11.0,60.0,4.666666666666667,0.0,1.0,4.0
경기,킵댓 로스터리,수원시,팔달구,11.0,50.0,4.333333333333333,0.0,0.0,4.333333333333333
경기,요미우돈교자,수원시,팔달구,11.0,70.0,3.6666666666666665,0.6666666666666666,0.0,3.6666666666666665
강원,카페감자밭 본점,춘천시,신북읍,11.0,58.69565217391305,4.434782608695652,0.1304347826086956,1.173913043478261,4.3478260869565215
경기,청수당 해림,수원시,영통구,11.0,90.0,5.0,0.0,1.0,5.0
경기,바바커피 수원인계점,수원시,팔달구,11.0,165.0,4.0,0.0,0.5,4.0
경기,삼대째손두부,남양주시,오남읍,11.0,30.0,5.0,0.0,2.0,5.0
서울,레코드피자,영등포구,영등포동1가,11.0,45.0,3.5,0.0,0.5,4.0
서울,안녕인사동,종로구,관훈동,11.0,45.0,4.0,0.0,2.0,3.5
인천,스타파이브,중구,덕교동,11.0,90.0,4.5,0.0,2.0,4.5
경기,사맛디커피실록,수원시,장안구,11.0,120.0,4.5,0.0,0.5,4.5
경기,수원만두,수원시,팔달구,11.0,60.0,4.666666666666667,0.0,0.6666666666666666,4.666666666666667
경기,초안,수원시,팔달구,11.0,75.0,4.0,0.0,0.0,3.5
경기,보나리베카페,남양주시,별내동,11.0,90.0,4.666666666666667,0.0,2.6666666666666665,4.333333333333333
경기,토담,광주시,곤지암읍,11.0,50.0,2.333333333333333,0.3333333333333333,2.0,2.333333333333333
경기,배연정소머리국밥,광주시,곤지암읍,11.0,30.0,1.5,0.0,1.0,1.5
경기,세라비한옥카페,연천군,군남면,11.0,70.0,3.6666666666666665,0.0,2.0,3.333333333333333
경기,희락보리,용인시,처인구,11.0,50.0,3.333333333333333,0.0,1.0,3.6666666666666665
경기,밝은광장바이크카페,남양주시,조안면,11.0,30.0,4.0,0.5,0.0,4.0
경기,힘찬장어,남양주시,와부읍,11.0,60.0,4.5,0.5,1.5,4.0
서울,호롤커피,송파구,석촌동,11.0,90.0,4.5,0.0,0.5,4.5
인천,마미치킨,부평구,부평동,11.0,30.0,4.0,0.0,0.0,4.0
서울,벽오동,종로구,안국동,11.0,60.0,4.75,0.0,2.25,4.25
경기,꼬꼬오리주물럭,김포시,양촌읍,11.0,60.0,4.333333333333333,0.0,0.3333333333333333,4.666666666666667
경기,삼고집 파주점,파주시,탄현면,11.0,70.0,3.0,0.0,1.0,3.6666666666666665
경기,청산어죽,파주시,서패동,11.0,60.0,4.5,0.0,1.0,4.5
경기,문리버,양평군,강하면,11.0,75.0,4.5,0.0,0.5,4.5
서울,담솥 익선직영점,종로구,익선동,11.0,70.0,4.0,0.0,0.6666666666666666,2.6666666666666665
경기,두들리도넛 행리단길점,수원시,팔달구,11.0,40.0,4.666666666666667,0.0,1.3333333333333333,4.0
경기,정지영커피로스터즈 행궁본점,수원시,팔달구,11.0,45.0,3.0,0.0,1.0,2.5
경기,레드브릭커피하우스,수원시,팔달구,11.0,45.0,4.0,0.0,0.5,4.0
경기,운멜로 1호점,수원시,팔달구,11.0,70.0,4.333333333333333,0.0,1.0,3.6666666666666665
인천,도톰카츠 영종점,중구,중산동,11.0,30.0,5.0,0.0,1.0,5.0
인천,안스베이커리 송도점,연수구,송도동,11.0,75.0,5.0,0.5,1.0,5.0
서울,소바의온도,종로구,동숭동,11.0,45.0,3.0,0.0,0.5,3.0
서울,문래방구,영등포구,문래동3가,11.0,75.0,4.5,0.0,1.0,4.5
서울,칸다소바 경복궁점,종로구,체부동,11.0,45.0,5.0,0.0,0.5,4.5
경기,락원,김포시,장기동,11.0,45.0,5.0,0.0,1.5,5.0
경기,콰트로박스,파주시,동패동,11.0,75.0,4.5,0.0,0.5,4.5
강원,춘천막국수,춘천시,근화동,11.0,60.0,3.0,0.0,2.5,3.0
서울,롯데리아 서울역사점,중구,봉래동2가,11.0,30.0,4.0,0.5,1.0,4.5
서울,도트블랭킷,종로구,안국동,11.0,60.0,4.5,0.0,0.0,4.0
서울,카페노티드 안국,종로구,재동,11.0,30.0,4.6,0.4,0.6,4.6
경기,가람,양평군,양서면,11.0,52.5,3.5,0.0,2.25,3.75
경기,원조초계탕,동두천시,상패동,11.0,60.0,4.5,0.0,1.5,4.5
인천,ㅊa 차이나타운점,중구,선린동,11.0,45.0,4.5,0.0,0.0,4.5
인천,중화루,중구,중앙동4가,11.0,60.0,4.0,0.0,0.0,4.0
서울,랜디스도넛 연남점,마포구,연남동,11.0,60.0,4.0,0.5,0.0,3.5
경기,선바위메밀장터 본점,과천시,과천동,11.0,40.0,5.0,0.0,0.0,5.0
